Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
17,1942387,0,2,0,207,0,0,0,0,178,29,103.5,105.3589104,106.569906,1.029660928,1942387,0,1942387,1942387,0,0,0,0,0,1942387,1942387,0,1942387,1942387,0,0,0,0,0,16,0,1.029660928,29,178,78.66666667,86.02519011,7400.333333,0,0,0,0,0,0,0,0,0,118,0,103.5,0,0,0,0,0,0,0,0,2,207,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,409,0,2,0,0,0,0,0,0,0,0,0,0,0,4889.97555,409,0,409,409,0,0,0,0,0,409,409,0,409,409,0,0,0,0,0,40,0,4889.97555,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
6,28696791,4,4,0,0,0,0,0,0,0,0,0,0,0,0.278776815,4099541.571,2359745.093,8000289,1000246,1.40E+07,4667177.667,3054822.317,8000289,2000764,2.87E+07,9565597,9593090.742,2.06E+07,3063151,0,0,0,0,128,128,0.139388408,0.139388408,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,65535,0,0,5032320.5,2784826.214,7001490,3063151,6210716.667,1572383.802,8000289,5050480,No Label
6,60015856,3,1,2,1400,1,0,0.666666667,0.577350269,1400,1400,1400,0,23.36049327,0.066649054,2.00E+07,2.21E+07,4.50E+07,3213309,5.68E+07,2.84E+07,2.35E+07,4.50E+07,1.18E+07,0,0,0,0,0,0,0,0,0,60,20,0.04998679,0.016662263,0,1400,560.4,766.4465409,587440.3,0,0,0,0,1,0,0,0,0,700.5,0.666666667,1400,0,0,0,0,0,0,3,2,1,1400,-1,254,2,0,3213309,0,3213309,3213309,2.84E+07,2.35E+07,4.50E+07,1.18E+07,No Label
6,15000161,4,1,0,0,0,0,0,0,0,0,0,0,0,0.333329756,3750040.25,3095700.333,7999861,1000298,1.40E+07,4666621,3055211.809,7999861,1999275,0,0,0,0,0,0,0,0,0,128,32,0.266663804,0.066665951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,64240,0,0,7000300,0,7000300,7000300,7999861,0,7999861,7999861,No Label
17,3001745,3,1,525,175,175,175,175,0,175,175,175,0,233.19769,1.332558229,1000581.667,547.5219935,1001093,1000004,2000652,1000326,455.3767671,1000648,1000004,0,0,0,0,0,0,0,0,0,24,8,0.999418671,0.333139557,175,175,175,0,0,0,0,0,0,0,0,0,0,0,218.75,175,175,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
17,3003759,3,1,525,175,175,175,175,0,175,175,175,0,233.0413325,1.331664757,1001253,885.7104493,1002274,1000691,2002965,1001482.5,1119.350035,1002274,1000691,0,0,0,0,0,0,0,0,0,24,8,0.998748568,0.332916189,175,175,175,0,0,0,0,0,0,0,0,0,0,0,218.75,175,175,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
0,41887859,1,1,0,0,0,0,0,0,0,0,0,0,0,0.047746532,4.19E+07,0,4.19E+07,4.19E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023873266,0.023873266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,4.19E+07,0,4.19E+07,4.19E+07,No Label
6,15003183,4,1,0,0,0,0,0,0,0,0,0,0,0,0.333262615,3750795.75,3095860.463,8000376,1000360,1.40E+07,4667607.667,3055039.029,8000376,1999847,0,0,0,0,0,0,0,0,0,128,32,0.266610092,0.066652523,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,64240,0,0,7002807,0,7002807,7002807,8000376,0,8000376,8000376,No Label
6,15003830,4,1,0,0,0,0,0,0,0,0,0,0,0,0.333248244,3750957.5,3097670.317,8004295,999745,1.40E+07,4668028.333,3057323.765,8004295,2000284,0,0,0,0,0,0,0,0,0,128,32,0.266598595,0.066649649,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,64240,0,0,6999535,0,6999535,6999535,8004295,0,8004295,8004295,No Label
6,318,0,2,0,0,0,0,0,0,0,0,0,0,0,6289.308176,318,0,318,318,0,0,0,0,0,318,318,0,318,318,0,0,0,0,0,40,0,6289.308176,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
17,3844,0,2,0,122,0,0,0,0,93,29,61,45.254834,31737.77315,520.2913632,3844,0,3844,3844,0,0,0,0,0,3844,3844,0,3844,3844,0,0,0,0,0,16,0,520.2913632,29,93,50.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,0,75.5,0,61,0,0,0,0,0,0,0,0,2,122,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,13133135,22,21,16234,6699,1400,0,737.9090909,642.7287,1400,0,319,541.8394596,1746.193883,3.27416112,312693.6905,518405.7574,2145317,0,1.14E+07,542389.4286,773003.1837,2868271,0,1.31E+07,656656.75,1143353.863,4911251,0,0,0,0,0,440,540,1.675152201,1.599008919,0,1400,521.2045455,623.3875415,388612.027,0,1,0,0,0,0,0,0,0,533.3255814,737.9090909,319,0,0,0,0,0,0,22,16234,21,6699,-1,501,16,0,0,0,0,0,0,0,0,0,No Label
6,349,0,2,0,0,0,0,0,0,0,0,0,0,0,5730.659026,349,0,349,349,0,0,0,0,0,349,349,0,349,349,0,0,0,0,0,40,0,5730.659026,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,256,0,0,0,0,0,0,0,0,0,0,No Label
6,1985586,0,2,0,0,0,0,0,0,0,0,0,0,0,1.007259318,1985586,0,1985586,1985586,0,0,0,0,0,1985586,1985586,0,1985586,1985586,0,0,0,0,0,40,0,1.007259318,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
6,36747824,4,4,0,0,0,0,0,0,0,0,0,0,0,0.217699965,5249689.143,2895551.981,8000821,1010230,1.40E+07,4668432,3053811.286,8000821,2003663,3.67E+07,1.22E+07,8361187.852,2.19E+07,6918858,0,0,0,0,128,116,0.108849983,0.108849983,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,0,0,0,7014705,0,7014705,7014705,7433279.75,622806.0772,8000821,6870288,No Label
6,187161,0,2,0,0,0,0,0,0,0,0,0,0,0,10.68598693,187161,0,187161,187161,0,0,0,0,0,187161,187161,0,187161,187161,0,0,0,0,0,40,0,10.68598693,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,2050,0,0,0,0,0,0,0,0,0,0,No Label
17,477287,0,2,0,174,0,0,0,0,140,34,87,74.95331881,364.5605265,4.190350879,477287,0,477287,477287,0,0,0,0,0,477287,477287,0,477287,477287,0,0,0,0,0,16,0,4.190350879,34,140,69.33333333,61.19912853,3745.333333,0,0,0,0,0,0,0,0,0,104,0,87,0,0,0,0,0,0,0,0,2,174,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,28757041,4,3,0,0,0,0,0,0,0,0,0,0,0,0.243418647,4792840.167,3291857.581,9371818,1007312,1.40E+07,4666567.333,3054882.704,7999508,1999628,2.88E+07,1.44E+07,7080546.578,1.94E+07,9371818,0,0,0,0,128,96,0.139096369,0.104322277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,65535,0,0,5692857.5,1859193.738,7007506,4378209,8685663,970369.7069,9371818,7999508,No Label
6,846971,0,3,0,0,0,0,0,0,0,0,0,0,0,3.542033907,423485.5,254723.1971,603602,243369,0,0,0,0,0,846971,423485.5,254723.1971,603602,243369,0,0,0,0,0,72,0,3.542033907,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
17,2278995,0,2,0,174,0,0,0,0,145,29,87,82.02438662,76.3494435,0.87757981,2278995,0,2278995,2278995,0,0,0,0,0,2278995,2278995,0,2278995,2278995,0,0,0,0,0,16,0,0.87757981,29,145,67.66666667,66.97263123,4485.333333,0,0,0,0,0,0,0,0,0,101.5,0,87,0,0,0,0,0,0,0,0,2,174,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,9263223,15,17,2707,10147,1400,0,180.4666667,373.9168866,1400,0,596.8823529,652.6145381,1387.637974,3.454521175,298813.6452,453445.8438,1652470,0,8262969,590212.0714,724598.7065,2553796,0,9223002,576437.625,771412.371,2947780,0,0,0,0,0,348,384,1.619306801,1.835214374,0,1400,389.5151515,567.6196527,322192.0701,0,1,0,0,0,0,0,0,1,401.6875,180.4666667,596.8823529,0,0,0,0,0,0,15,2707,17,10147,-1,63152,5,0,0,0,0,0,0,0,0,0,No Label
6,18928962,3,4,0,0,0,0,0,0,0,0,0,0,0,0.36980369,3154827,2473555.641,6424541,207660,6001509,3000754.5,1413819.704,4000476,2001033,1.89E+07,6309654,6671271.636,1.34E+07,207660,0,0,0,0,96,128,0.158487296,0.211316394,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,65535,0,0,3607819.5,4808551.679,7007979,207660,5856661.5,803102.8907,6424541,5288782,No Label
6,1794477,2,6,0,278,0,0,0,0,158,0,46.33333333,62.36238182,154.91979,4.458123453,256353.8571,478718.1037,1323185,97,343,343,0,343,343,1794477,358895.4,545935.4738,1323625,368,0,1,0,0,40,120,1.114530863,3.34359259,0,158,48.44444444,67.23858846,4521.027778,1,0,0,1,1,0,0,0,3,54.5,0,46.33333333,0,0,0,0,0,0,2,0,6,278,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
6,16829598,5,8,0,6756,0,0,0,0,1388,124,844.5,608.5352437,401.4356136,0.772448635,1402466.5,2625324.343,7172238,0,9616105,2404026.25,2894005.547,5973126,39790,1.68E+07,2404228.286,3155156.002,7172238,0,0,0,0,0,148,256,0.297095629,0.475353006,0,1388,581.7142857,649.6573569,422054.6813,0,0,0,0,1,0,0,0,1,626.4615385,0,844.5,0,0,0,0,0,0,5,0,8,6756,-1,133,0,0,1842117,2603721.318,3683226,1008,6572682,847900.2266,7172238,5973126,No Label
17,3026236,1,2,35,166,35,35,35,0,131,35,83,67.88225099,66.41914246,0.991330484,1513118,2104153.205,3000979,25257,0,0,0,0,0,3026236,3026236,0,3026236,3026236,0,0,0,0,8,16,0.330443495,0.66088699,35,131,59,48,2304,0,0,0,0,0,0,0,0,2,78.66666667,35,83,0,0,0,0,0,0,1,35,2,166,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
17,7000316,3,1,93,31,31,31,31,0,31,31,31,0,17.71348608,0.571402777,2333438.667,1527708.461,4000181,999697,6000619,3000309.5,1414031.836,4000181,2000438,0,0,0,0,0,0,0,0,0,24,8,0.428552083,0.142850694,31,31,31,0,0,0,0,0,0,0,0,0,0,0,38.75,31,31,0,0,0,0,0,0,3,93,1,31,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
6,1003,0,2,0,0,0,0,0,0,0,0,0,0,0,1994.017946,1003,0,1003,1003,0,0,0,0,0,1003,1003,0,1003,1003,0,0,0,0,0,40,0,1994.017946,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
6,37227890,15,7,1244,6293,227,0,82.93333333,94.38104128,1400,0,899,666.1884118,202.4557395,0.590954792,1772756.667,3210715.764,1.20E+07,68,3.62E+07,2587418.929,3694446.729,1.20E+07,244,5210717,868452.8333,1581451.2,3972740,559,0,0,0,0,312,164,0.402923722,0.18803107,0,1400,327.6956522,525.6288385,276285.6759,0,1,0,0,0,0,0,0,0,342.5909091,82.93333333,899,0,0,0,0,0,0,15,1244,7,6293,-1,2049,7,0,1.13E+07,0,1.13E+07,1.13E+07,8630645.333,3067307.408,1.20E+07,6000314,No Label
6,1108,0,2,0,0,0,0,0,0,0,0,0,0,0,1805.054152,1108,0,1108,1108,0,0,0,0,0,1108,1108,0,1108,1108,0,0,0,0,0,40,0,1805.054152,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
6,17808998,3,4,0,0,0,0,0,0,0,0,0,0,0,0.393059733,2968166.333,3023804.03,8566309,205621,6001157,3000578.5,1414160.529,4000541,2000616,1.78E+07,5936332.667,4968520.47,9037068,205621,0,0,0,0,96,128,0.168454171,0.224605562,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,-1,65535,0,0,9242689,0,9242689,9242689,8566309,0,8566309,8566309,No Label
17,825214,0,2,0,214,0,0,0,0,177,37,107,98.99494937,259.3266716,2.423613754,825214,0,825214,825214,0,0,0,0,0,825214,825214,0,825214,825214,0,0,0,0,0,16,0,2.423613754,37,177,83.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,0,125.5,0,107,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,233,1,1,0,0,0,0,0,0,0,0,0,0,0,8583.690987,233,0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4291.845494,4291.845494,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
17,2234285,0,2,0,212,0,0,0,0,176,36,106,98.99494937,94.88494082,0.895140951,2234285,0,2234285,2234285,0,0,0,0,0,2234285,2234285,0,2234285,2234285,0,0,0,0,0,16,0,0.895140951,36,176,82.66666667,80.82903769,6533.333333,0,0,0,0,0,0,0,0,0,124,0,106,0,0,0,0,0,0,0,0,2,212,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
17,1978270,0,2,0,236,0,0,0,0,207,29,118,125.8650071,119.2961527,1.010984345,1978270,0,1978270,1978270,0,0,0,0,0,1978270,1978270,0,1978270,1978270,0,0,0,0,0,16,0,1.010984345,29,207,88.33333333,102.7683479,10561.33333,0,0,0,0,0,0,0,0,0,132.5,0,118,0,0,0,0,0,0,0,0,2,236,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,10742773,6,13,517,0,517,0,86.16666667,211.0643662,0,0,0,0,48.12537694,1.768630874,596820.7222,737833.3631,2380211,103,5571360,1114272,1093115.823,2380488,795,1.07E+07,895231.0833,1487717.232,5382114,1025,0,0,0,0,168,336,0.558515013,1.210115861,0,517,25.85,115.6047144,13364.45,0,1,0,0,0,0,0,0,2,27.21052632,86.16666667,0,0,0,0,0,0,0,6,517,13,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
17,3079232,4,8,1367,5414,1250,37,341.75,605.5016515,1250,58,676.75,614.5136869,2202.17249,3.897075634,279930.1818,464060.4347,1377776,0,1402577,467525.6667,788369.1276,1377776,1954,3079232,439890.2857,794019.1662,2146143,0,0,0,0,0,32,64,1.299025211,2.598050423,37,1250,617.7692308,610.7084894,372964.859,0,0,0,0,0,0,0,0,2,669.25,341.75,676.75,0,0,0,0,0,0,4,1367,8,5414,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
6,194,0,2,0,0,0,0,0,0,0,0,0,0,0,10309.27835,194,0,194,194,0,0,0,0,0,194,194,0,194,194,0,0,0,0,0,40,0,10309.27835,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,257,0,0,0,0,0,0,0,0,0,0,No Label
6,162,1,1,0,0,0,0,0,0,0,0,0,0,0,12345.67901,162,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6172.839506,6172.839506,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
6,4185436,0,3,0,0,0,0,0,0,0,0,0,0,0,0.716771204,2092718,2070848.476,3557029,628407,0,0,0,0,0,4185436,2092718,2070848.476,3557029,628407,0,0,0,0,0,96,0,0.716771204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
17,151946,0,2,0,248,0,0,0,0,214,34,124,127.2792206,1632.158793,13.16257091,151946,0,151946,151946,0,0,0,0,0,151946,151946,0,151946,151946,0,0,0,0,0,16,0,13.16257091,34,214,94,103.9230485,10800,0,0,0,0,0,0,0,0,0,141,0,124,0,0,0,0,0,0,0,0,2,248,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
0,845522,1,1,0,0,0,0,0,0,0,0,0,0,0,2.365402674,845522,0,845522,845522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.182701337,1.182701337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,53,0,2,0,0,0,0,0,0,0,0,0,0,0,37735.84906,53,0,53,53,0,0,0,0,0,53,53,0,53,53,0,0,0,0,0,40,0,37735.84906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
6,1040142,0,2,0,0,0,0,0,0,0,0,0,0,0,1.922814385,1040142,0,1040142,1040142,0,0,0,0,0,1040142,1040142,0,1040142,1040142,0,0,0,0,0,40,0,1.922814385,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1,16379,0,0,0,0,0,0,0,0,0,0,No Label
6,113979771,1298,1311,2274,1796832,473,0,1.75192604,24.51525606,1392,0,1370.581236,168.5175577,15784.43248,22.89002669,43703.89992,115380.7811,2808921,0,1.13E+08,87107.70162,150118.7412,2808921,81,1.14E+08,87007.3084,160051.3682,3212530,0,0,0,0,0,25996,26280,11.38798568,11.50204101,0,1392,689.3126437,695.0911455,483151.7006,0,1,0,0,0,0,0,0,1,689.5768494,1.75192604,1370.581236,0,0,0,0,0,0,1298,2274,1311,1796832,-1,273,13,0,0,0,0,0,0,0,0,0,No Label
6,15009744,4,1,0,0,0,0,0,0,0,0,0,0,0,0.333116941,3752436,3092832.837,7999578,1009023,1.40E+07,4666907,3054648.782,7999578,2000143,0,0,0,0,0,0,0,0,0,128,32,0.266493552,0.066623388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,-1,64240,0,0,7010166,0,7010166,7010166,7999578,0,7999578,7999578,No Label
6,34733792,1,1,0,1,0,0,0,0,1,1,1,0,0.028790407,0.057580814,3.47E+07,0,3.47E+07,3.47E+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.028790407,0.028790407,0,1,0.666666667,0.577350269,0.333333333,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,-1,255,0,0,0,0,0,0,3.47E+07,0,3.47E+07,3.47E+07,No Label
17,578532,0,2,0,218,0,0,0,0,177,41,109,96.16652224,376.8158028,3.457025713,578532,0,578532,578532,0,0,0,0,0,578532,578532,0,578532,578532,0,0,0,0,0,16,0,3.457025713,41,177,86.33333333,78.51963661,6165.333333,0,0,0,0,0,0,0,0,0,129.5,0,109,0,0,0,0,0,0,0,0,2,218,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
0,3060025,1,1,0,0,0,0,0,0,0,0,0,0,0,0.653589431,3060025,0,3060025,3060025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326794716,0.326794716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,11145767,6,13,517,0,517,0,86.16666667,211.0643662,0,0,0,0,46.38532279,1.704683042,619209.2778,935126.3632,3575965,0,4729666,945933.2,833235.7346,1999718,861,1.11E+07,928813.9167,1339516.033,3720125,0,0,0,0,0,168,336,0.538320961,1.166362082,0,517,25.85,115.6047144,13364.45,0,1,0,0,0,0,0,0,2,27.21052632,86.16666667,0,0,0,0,0,0,0,6,517,13,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
6,28477321,4,3,0,0,0,0,0,0,0,0,0,0,0,0.245809639,4746220.167,2988363.267,8157388,1003115,1.40E+07,4667079.333,3054645.018,8000027,2000880,2.85E+07,1.42E+07,1.26E+07,2.32E+07,5315580,0,0,0,0,128,96,0.140462651,0.105346988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,-1,65535,0,0,7004326,0,7004326,7004326,7157665,1597231.505,8157388,5315580,No Label
17,3005368,3,1,525,175,175,175,175,0,175,175,175,0,232.916568,1.330951817,1001789.333,153.5751716,1001900,1001614,2003468,1001734,169.7056275,1001854,1001614,0,0,0,0,0,0,0,0,0,24,8,0.998213863,0.332737954,175,175,175,0,0,0,0,0,0,0,0,0,0,0,218.75,175,175,0,0,0,0,0,0,3,525,1,175,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
6,433863,3,3,0,229,0,0,0,0,229,0,76.33333333,132.2132116,527.8163844,13.82925025,86772.6,118507.835,220525,226,212811,106405.5,150160.4889,212585,226,527,263.5,24.74873734,281,246,0,1,0,0,72,72,6.914625124,6.914625124,0,229,65.42857143,111.7405584,12485.95238,1,0,0,1,1,0,0,0,1,76.33333333,0,76.33333333,0,0,0,0,0,0,3,0,3,229,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
17,6999393,2,1,114,57,57,57,57,0,57,57,57,0,24.43068992,0.428608595,3499696.5,706988.6944,3999613,2999780,3999613,3999613,0,3999613,3999613,0,0,0,0,0,0,0,0,0,16,8,0.285739063,0.142869532,57,57,57,0,0,0,0,0,0,0,0,0,0,0,76,57,57,0,0,0,0,0,0,2,114,1,57,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
6,37669,1,1,0,0,0,0,0,0,0,0,0,0,0,53.09405612,37669,0,37669,37669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,26.54702806,26.54702806,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,64860,0,0,0,0,0,0,0,0,0,0,No Label
17,1531085,0,2,0,238,0,0,0,0,199,39,119,113.137085,155.4453215,1.306263206,1531085,0,1531085,1531085,0,0,0,0,0,1531085,1531085,0,1531085,1531085,0,0,0,0,0,16,0,1.306263206,39,199,92.33333333,92.37604307,8533.333333,0,0,0,0,0,0,0,0,0,138.5,0,119,0,0,0,0,0,0,0,0,2,238,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
6,1065028,3,3,1400,0,1400,0,466.6666667,808.2903769,0,0,0,0,1314.51943,5.633654702,213005.6,289325.2547,572693,155,492180,246090,336083.6105,483737,8443,581660,290830,411076.5272,581505,155,0,0,0,0,60,80,2.816827351,2.816827351,0,1400,200,529.1502622,280000,0,1,0,0,1,0,0,0,1,233.3333333,466.6666667,0,0,0,0,0,0,0,3,1400,3,0,-1,0,1,0,0,0,0,0,0,0,0,0,No Label
6,29071702,137,158,1780,171159,445,0,12.99270073,75.19450234,1388,0,1083.28481,471.8718396,5948.705721,10.14732471,98883.34014,188996.6142,1600101,0,2.87E+07,211348.7868,253454.5015,1600171,866,2.91E+07,185170.0764,249740.8164,1648681,0,0,0,0,0,4456,5072,4.71248639,5.434838318,0,1388,584.2533784,638.1221019,407199.8169,0,1,0,0,0,0,0,0,1,586.2338983,12.99270073,1083.28481,0,0,0,0,0,0,137,1780,158,171159,-1,16,4,0,0,0,0,0,0,0,0,0,No Label
17,10182099,2,2,106,221,53,53,53,0,168,53,110.5,81.31727984,32.11518568,0.392846308,3394033,532914.7243,4000617,3001075,4000617,4000617,0,4000617,4000617,1.02E+07,1.02E+07,0,1.02E+07,1.02E+07,0,0,0,0,16,16,0.196423154,0.196423154,53,168,76,51.42956348,2645,0,0,0,0,0,0,0,0,1,95,53,110.5,0,0,0,0,0,0,2,106,2,221,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
6,704784,0,3,0,0,0,0,0,0,0,0,0,0,0,4.256623306,352392,457099.2792,675610,29174,0,0,0,0,0,704784,352392,457099.2792,675610,29174,0,0,0,0,0,60,0,4.256623306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
6,27098824,4,4,0,0,0,0,0,0,0,0,0,0,0,0.295215763,3871260.571,2315010.77,8001337,1001587,1.40E+07,4667698.667,3055250.141,8001337,2001032,2.71E+07,9032941.333,9773577.255,2.03E+07,2730223,0,0,0,0,128,128,0.147607881,0.147607881,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,-1,65535,0,0,7003346,0,7003346,7003346,6644167.5,1919327.513,8001337,5286998,No Label
6,517995,0,3,0,0,0,0,0,0,0,0,0,0,0,5.791561695,258997.5,208638.2198,406527,111468,0,0,0,0,0,517995,258997.5,208638.2198,406527,111468,0,0,0,0,0,60,0,5.791561695,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
